(Do Not Modify) DOI Occupancy Buildings List,(Do Not Modify) Row Checksum,(Do Not Modify) Modified On,Building Name,Address,State,Assigned Employees (Old),Owner,RPUID CO Number,RTO Non-Ready,RTO Seats,RTO Workstations for Other Bureaus,RTO Open Workstation,Bureau Name,Pending Requests Count,Assigned Employees Count,Modified,Modified By,Assigned Seats Count,ID,Latitude,Longitude
c1ad6042-bf22-f011-9989-001dd80292e8,5B7FOpiKYHjAufiAwzcjVE3xETf4sXO9aY2TMxjDSNsweiGxngiV2+HmzciwJgudxVOn+YTNZaOawxCegcfkkA==,6/12/2025 22:35,DFC BLDG 40 COSO,BLDG 40 W 6TH AVE & KIPLING ST,Colorado,0,BLM,RPUIDL1000041420000033.C1000000001916,0,0,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,14149,+39.7174850,-105.1166760
c2ad6042-bf22-f011-9989-001dd80292e8,LOn3XAhoe6VRzgWgwIh8P7qJA5g3h7YhX/xwB0V3O3Ux41gzWOedQeHZb/cpLFvB/PBwMlSY0Yuolu53nXqQhg==,7/16/2025 6:46,"MILWAUKEE, WI OA AWI03277",250 E WISCONSIN AVE,Wisconsin,0,BLM,RPUIDL1000041520000019.C1000000001911,,0,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,14150,+44.8359300,-087.9356300
c4ad6042-bf22-f011-9989-001dd80292e8,k1YNCezI5JPajrtZWQFSt18pustoqym8hGPkrHd4Huuzoo9dYjKBtmDqlKkOibARkshURguzAUOdlYEPPBS53Q==,7/16/2025 16:36,ADAM - G HERITAGE PLACE,1250 HANCOCK ST,Massachusetts,0,NPS,RPUIDP1000206820000023.C1000000000953,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,14176,+42.2564820,-071.0127970
c5ad6042-bf22-f011-9989-001dd80292e8,klocLvfCHEI5nLBduaL1JULX/U4l8JE/0OcfI8xWfSJjEtm+Nc2rEUqRHdgwNW4rSxV+pVnJ/6Gpass6EiFVXA==,7/15/2025 23:20,CANA - G S WASHINGTON AVE BLDG,210 S WASHINGTON AVENUE,Florida,0,NPS,RPUIDP1000212520000193.C1000000001563,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,14179,+28.8118030,-080.8155010
c6ad6042-bf22-f011-9989-001dd80292e8,mJvmIjYq1gjeY6sXB0MtQF/P6yuhaqh0auVz0l4wOtcaNdSYRaO4BdVu1xEdh+R28OnNZw0/jcdekc/QvxDYBQ==,7/16/2025 15:34,CAJO - 1750 Forest Drive,1750 FOREST DRIVE,Maryland,0,NPS,RPUIDP1000212220000019.C1000000001782,0,0,0,0,National Park Service,2,0,,Ethan Rutledge,0,14177,+38.9705100,-076.5213600
c7ad6042-bf22-f011-9989-001dd80292e8,WYmex8s8SaMzzngoXaKBcN/5nL5eiBoM8wkylhfU1dB53cs0ozYQf3d9KMkOHhKEQpJwnEfGeX+WAqSEYExM/Q==,7/16/2025 18:07,BUFF - G JS HENLEY FED BLDG/COURTHOUSE,402 N WALNUT,Arkansas,1,NPS,RPUIDP1000211420000588.C1000000001530,0,12,1,0,National Park Service,0,1,,Ethan Rutledge,0,14178,+35.9686440,-092.9181060
c8ad6042-bf22-f011-9989-001dd80292e8,y7I1/X8dGv1nJtDiduPUs/lK0iBSoY43y2yhvT8zoTY7d2zCGp0HnHq/okRbCyKQ+y0keNJlmI7P7AkBjz4pMA==,7/16/2025 10:20,DEVA - G HAFEN COMMERCIAL CENTER,"1321 S HIGHWAY 160, SUITE 1",Nevada,0,NPS,RPUIDP1000216720000595.C1000000001212,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,14192,+36.5675540,-117.1389940
c9ad6042-bf22-f011-9989-001dd80292e8,gtqj6W40bqQGjXVcCPJVZ39HGaRSobD61ewTYLP3zURF4YrZyVuGHePHyFsV/wRG1m8g6IdIeHop1M2RqwBU7g==,7/16/2025 11:18,BICA - G MRW STORAGE BLDG,165 WEST 2ND,Wyoming,0,NPS,RPUIDP1000209720000332.C1000000001395,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,14195,+45.2888560,-108.0271180
caad6042-bf22-f011-9989-001dd80292e8,HZ7ipelzuD4OMhB+klDvcsK9Jk6eMSHZJU9vy7MVgstc7UYkp2goO7m3XpM6nppO3hEXm4mfp0hOTMFHdg+RWQ==,7/16/2025 7:47,GLCA - G 691 SCENIC VIEW ROAD,691 SCENIC VIEW ROAD,Arizona,1,NPS,RPUIDP1000222720000733.C1000000001178,0,0,1,0,National Park Service,0,1,,Ethan Rutledge,0,14204,+37.3976680,-110.8021280
ccad6042-bf22-f011-9989-001dd80292e8,v5HBJB1kZVByely57U03j8+Nf/5p4Jvmrlf4k4Fyl5otpX7hKPEYM+EikhnG3sSfyREEOwmXDWEizjafddqp/g==,7/16/2025 15:50,MWRO - G JOHNSON BUILDING,214 W HIGHWAY 20,Nebraska,1,NPS,RPUIDP1000233520000002.C1000000001005,0,0,2,2,National Park Service,0,0,,Ethan Rutledge,0,14223,+41.2646140,-095.9245170
cdad6042-bf22-f011-9989-001dd80292e8,bvn3p4bSZgisbf+r9hQa/Ph9bWH0VGFPb5H44U89xC0RK+b5sFR3x0nPK5PE2vrUGpdfbpoE9YpCU7nJsj8D/Q==,7/16/2025 11:26,NCRO - G WASH COMM CTR,3300 HUBBARD RD,Maryland,0,NPS,RPUIDP1000234320000004.C1000000001745,0,0,0,0,National Park Service,2,0,,Ethan Rutledge,0,14225,+38.8762780,-077.0342890
cead6042-bf22-f011-9989-001dd80292e8,BF5co5HF3CYwDi4wt1u1VtEcenBKPNDRQc98rF3y6uYu72PVMXgZtjpX7QfOgugAH7HlIgFa3ohDhgoeL0vegw==,7/16/2025 2:18,NPSA - G LETIATASI BUILDING,1138 AUTAPINI,American Samoa,0,NPS,RPUIDP1000235520000043.C1000000001673,0,0,3,3,National Park Service,0,0,,Ethan Rutledge,0,14224,-14.2368730,-169.4527890
d0ad6042-bf22-f011-9989-001dd80292e8,KDe8u+x7ICQNA8qIo/3H3OjAZDh9QjuWjmsUNfvUUHsxRK3CdwEBQKNBZ8c4FF0pq2UAylSmldMx0eBaZm6hxw==,7/15/2025 21:27,REDW - G 1655 HEINDON ROAD,1655 HEINDON ROAD,California,0,NPS,RPUIDP1000238920000442.C1000000001573,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,14228,+41.2768590,-124.0048300
d1ad6042-bf22-f011-9989-001dd80292e8,Pz6laN6AgQeW3wbcS6sBy2KAlmlPkGTO9HLgOdK1MDW/e1KY62ifceUCS95J8DI21B6mic26HbaYG976eHuOcQ==,7/15/2025 20:26,"SAJH - G THE TECHNOLOGY CENTER, BLDG A",650 MULLIS STREET,Washington,0,NPS,RPUIDP1000240820000048.C1000000001700,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,14237,+48.4620380,-123.0048330
d2ad6042-bf22-f011-9989-001dd80292e8,ZkFPLdqxgGmYNMfQn/eJhEHf5o40Jdizknz/SgHKu7JXNi+ppAvZ4J+9BWeByWLmBsWPocuBJ169NmGBt6pHPA==,7/16/2025 12:10,VOYA - G NATIONAL PARK SERVICE HQ,360 HIGHWAY 11 E,Minnesota,1,NPS,RPUIDP1000245720000465.C1000000000991,0,4,2,2,National Park Service,0,0,,Ethan Rutledge,0,14243,+48.4882770,-092.8048090
daad6042-bf22-f011-9989-001dd80292e8,bVg8sh6gXWLEyzFd6oC5DO7aj3gpjJjgq0fP8+tSTrYEdn/fPEnCbbj+lVsxeQ/M3BKDsWKHdFVWzBwcIDzsXg==,7/16/2025 19:14,"WASO - 222 Viking Way - Office - Martinsburg, WV. (APST)",1201 EYE ST.,District of Columbia,0,NPS,RPUIDP1000246220000016.C1000000001507,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,14252,+39.4625510,-077.9884680
dcad6042-bf22-f011-9989-001dd80292e8,+eVte6nLq5nuaiJ7Avadc8yWYwL6L4h441kYIvaQcYOFphrGKJ1TSCD08ChZONRvC/dtagHm5fNOJjg4QuNu/w==,7/15/2025 19:10,OKCI - G OKLAHOMA CITY FEDERAL BUILDING,301 NW 6TH STREET,Oklahoma,0,NPS,RPUIDP1000468820000001.C1000000001015,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,14261,+35.4737620,-097.5169670
ddad6042-bf22-f011-9989-001dd80292e8,z3SZCTKSecIyWXcWJidSmJNv+isqpa0WTcL4bXKPE4T4pkYJptWFIh/7LfyVwMYPh5P3QZkogk2taH+K32iglQ==,6/13/2025 13:07,Federal  Building- 112 El Camino Plaza,112 EL CAMINO PLAZA,California,0,USBR,RPUIDRRCA6263ZZ.C1000000001760,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,14274,+38.6111630,-121.4681080
dead6042-bf22-f011-9989-001dd80292e8,4NNl+qq1HZTnzoNLrkt/PHzUN9kyqbVMQD9QJ1eVSTVqUgcgZeocQYqL65XPrQVAD+eZrGsC6qNVgK8yAEbJ3Q==,6/13/2025 17:28,5225 Grumann Dr,5225 GRUMAN DRIVE,Nevada,0,USBR,RPUIDRRNV8283.C1000000001759,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,14275,+39.2065450,-119.7419390
dfad6042-bf22-f011-9989-001dd80292e8,Kbke3bNx9MsHv6AB3oCpuPeDcMqOLd9ZXAHF5MpPaHXlhpWDXoGyQYS56jJdi9NmjErNu8RRYDlYrujQN8U8vg==,6/23/2025 15:18,DFC BLDG 67,BLDG 67 W 6TH AVENUE & KIPLING STREET,Colorado,8,USBR,RPUIDRRCO0627AA.C1000000001685,0,20,14,9,Bureau of Reclamation,1,5,,Peter Solano,0,14279,+39.7222540,-105.1241000
e8ad6042-bf22-f011-9989-001dd80292e8,Rt9QkWXC93hxZgA2us7DE8ov2RhHqnIFUu1TVYir+7ZsDYeYn7rjGN8pFybDO4SdB8SDbOfeyjdzS2OHmr7Rug==,6/12/2025 20:17,Three Parkway Center PA0431,875 GREENTREE ROAD,Pennsylvania,8,OSMRE,RPUIDPA0431.C1000000001704,0,0,8,0,Office of Surface Mining Reclamation and Enforcement,1,8,,Ethan Rutledge,0,14301,+40.4257900,-080.0411200
e9ad6042-bf22-f011-9989-001dd80292e8,wVAPg9hoQo/ulC/zwqKlM05zLU1icRYoP2L5Fp7fN21WlMdLhpd5ceaeHJWQkzzXa7sXCAo4xEiw6A7LQxxOBA==,6/14/2025 8:17,Office,# #,Arizona,0,BIA,RPUIDN35R1200562.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14313,+36.4073370,-109.8728390
eaad6042-bf22-f011-9989-001dd80292e8,JSc1lHaAu+6ao6oE2gKal18yh0SdM7GRGPiIQq9qDAnHc4qXN1vvzmcWYVIb+4w/UaiE5pSTekpkSfAszMOyEw==,6/14/2025 5:28,Office,# #,Arizona,0,BIA,RPUIDN35R1200565.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14314,+36.4070990,-109.8726470
ebad6042-bf22-f011-9989-001dd80292e8,k8qt7WkdLQ9xXrsbBlSsrNqn2FIR0OsaWdPOWsBsaeuwjv6hgqALaIXpyGPII5U3cyCYoXISnEtzbr7jlAduHA==,6/14/2025 8:43,"School, Middle, Boarding",# #,Arizona,0,BIA,RPUIDN33R0801392.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14317,+36.7299950,-110.2516460
ecad6042-bf22-f011-9989-001dd80292e8,xJznZP+TjZK/DBTcLSmhjAeQBML2VJsb0ZAKVKZHk8sIYhPMBV/k464TG7AuitnMNVJ8rykgSlmLKJB/XJbEqg==,6/14/2025 5:39,"Building,Office",# #,Arizona,0,BIA,RPUIDH68R0701024.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14327,+36.2369650,-112.6892480
edad6042-bf22-f011-9989-001dd80292e8,+bt31mx04AIz2neiPCGOH4y4siPvYVYY8DvdSZcfGkrhwvMm4Uf6XJhLjwzvUbIg1ANd09alU8H/MoiN5V9frA==,6/14/2025 5:07,Office,# #,Arizona,0,BIA,RPUIDN36R0600786.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14341,+35.3704410,-110.3280450
f1ad6042-bf22-f011-9989-001dd80292e8,E7bdPiCk87iu+PkJ5QWuV1BdXDu+KnDmkQc1pCqvYfRcMwC61xsVOM/UWHvRbPOVwHmbI0yBOGNvvaLX9LKPGQ==,6/14/2025 1:30,Office,# #,Utah,0,BIA,RPUIDN32R0200235.C,,,,0,Bureau of Indian Affairs,1,0,,Ethan Rutledge,0,14348,+37.1976170,-109.1575330
f2ad6042-bf22-f011-9989-001dd80292e8,tXsjttQWTrn5H6OLnOjv+dHUfD1zjeA4I2diJ/H+h6Drwm3m8LoUCWF9JX2dq+VV2rlFtHpyzLdz52HaMYkMEw==,6/14/2025 5:01,Office,# #,New Mexico,0,BIA,RPUIDN34R2404305.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14350,+36.3917710,-107.8376030
f3ad6042-bf22-f011-9989-001dd80292e8,ekIY9teNYbLf91ZxSO/i4teQnRq6/Qiqkkx9NBVJV0MQUA7YRbWU+NNCLaHx0uCWZh9Pld6j8dPvcv6e5g37jA==,6/14/2025 1:05,Office,# #,New Mexico,0,BIA,RPUIDM75R0200840.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14364,+34.8902310,-108.4151390
f4ad6042-bf22-f011-9989-001dd80292e8,Z4EZlHcfnIjKAUHihu6DMMRJvar7ucBS4POJbTGJGfeMJaCIAhMZ+xASUvCzIA1ox55cEGl1j32RCnFl7R2iCw==,6/14/2025 6:47,Conference,# #,Oklahoma,0,BIA,RPUIDG09R0200511.C,,,,0,Bureau of Indian Affairs,1,0,,Ethan Rutledge,0,14365,+34.8837240,-095.5194010
f5ad6042-bf22-f011-9989-001dd80292e8,xwcCtKMsw7NCJ7C1wpF+TpJ1BOFXJTM/9E8OCAN4cAcsiJlXyAIgWMcZgdZpSOHoQ/LKR9CvltX8Ahic4dcDGA==,6/14/2025 3:59,School Office,# #,South Dakota,0,BIA,RPUIDA06R1600202.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14377,+43.0233060,-102.5708720
f6ad6042-bf22-f011-9989-001dd80292e8,ziquuzMLzbTXsL+XBWAE2RmnG8MKPqPZOQ/07RXYSUhAtE6admpsXXzcPvKJBtKYtbmYFK+82nIezqJjznTpTQ==,6/14/2025 3:55,DOUBLE EAGLE AIRPORT BUILDING (DIRECT LEASE),"7401 PASEO DEL VOLCAN, NW",New Mexico,0,BIA,RPUIDM00340007401.C,,,,0,Bureau of Indian Affairs,1,0,,Ethan Rutledge,0,14383,+35.1557840,-106.7946200
f7ad6042-bf22-f011-9989-001dd80292e8,Bpv4A2UObQ5JOWIJw/qWt78TRLGD30qZT+CGT3EHeSPDXIq+4ejz7QxahHXFdSjZ5Rxl1pwIX9Tj7CqvqhSSLw==,6/14/2025 4:29,EORO HQ BUILDING (DIRECT LEASE),3100 WEST PEAK BLVD,Oklahoma,0,BIA,RPUIDG00R010031001.C,,,,0,Bureau of Indian Affairs,1,0,,Ethan Rutledge,0,14388,+35.7121450,-095.4002950
f9ad6042-bf22-f011-9989-001dd80292e8,QCoGNVy22ay/tjHab+IEeGlKm7JetOtCcPrGSCeJD77pVYYfD8UGeCVFMr+QZWuVJX9bhafQIFJ2Vt/4zvKo1A==,6/14/2025 8:10,NPA-Espanola (Direct Lease),# OHKAY OWINGEH,New Mexico,0,BIA,RPUIDBIAM25R14DL0001.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14390,+36.1063640,-106.0757400
fbad6042-bf22-f011-9989-001dd80292e8,OO5mT4rDEP9nkjEaHX3dOrA84Kl328HA5U8TIT5KIKuPdEIGNamu1cac5XbcDN+hIpMMoH3JDGY7ctlK/fD6Eg==,6/14/2025 3:43,"DND05186 - UTTC - BISMARCK, ND (DIRECT LEASE)",3315 UNIVERSITY DRIVE,North Dakota,0,BIA,RPUIDA1000354420000028.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14397,+46.7690130,-100.7607230
fcad6042-bf22-f011-9989-001dd80292e8,CYyhkwNytm/KQfSdo7H6VwAnt7eHoaPQVzGP2XJ4fA6Z7XXcz1wAfwQUHMIVMg0xN/BaYpajaiWp4X2vYh2mhw==,6/14/2025 7:54,Office,1004 OMAHA STREET,South Dakota,0,BIA,RPUIDA07R1001004.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14406,+43.2994580,-100.6568490
fdad6042-bf22-f011-9989-001dd80292e8,Faz5QT+v3FRyw9e4u3D2XXJsuLPFy+F2v1yQYcTOVUYA9dckkMSZ67Bs/j0CiNLDQGH0YGXyx37AAXlkcwmUfw==,6/14/2025 3:05,"Shop, Facility Management",# #,North Dakota,0,BIA,RPUIDA11R0100133.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14410,+48.8427090,-099.7439050
fead6042-bf22-f011-9989-001dd80292e8,btlCZfXGnhgANlnrz4ZECkfTk4qQwUOeMAXrEnsMCqh20/8C2NvTpFlqg49EHCABlB3c3SKaYEI/mcWNUKhdoQ==,6/14/2025 7:59,Office,# #,North Dakota,0,BIA,RPUIDA11R0100175.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14415,+48.8429880,-099.7458120
00ae6042-bf22-f011-9989-001dd80292e8,zSjFIBMSe84axAwd+DZbMGb7XMIH2xb/NE1Vcg3LRAay4qhFXBeKTkfVFQTgNAeP+AYf+IHcu3LBZqIC7vue1Q==,6/14/2025 2:23,Office,# #,Arizona,0,BIA,RPUIDH51R0100065.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14420,+34.1484020,-114.3044550
01ae6042-bf22-f011-9989-001dd80292e8,8dVHZ3Svoi2PTz1dKB6ThIbiSfoNCJDUgzoNpI8kFRyVFHDuSjOMMQH4ggWOdD5BQAkCA9UEASAtKGKY734+Ug==,7/15/2025 2:18,Office,# #,Wyoming,0,BIA,RPUIDC58R0100140.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14424,+43.0046800,-108.8827570
06ae6042-bf22-f011-9989-001dd80292e8,xs/SryGqC3xucw54r5xmsfEDVyTl4bhiUgLZkpH/E6V+bOs9j6dGyL3kQgUHj2FGR+EnbpL8TGeZIdJtlUGWFw==,6/14/2025 6:05,Office,# #,Arizona,0,BIA,RPUIDH51R0100004.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14444,+34.1454290,-114.3036100
07ae6042-bf22-f011-9989-001dd80292e8,i0RAe92Y0ub+1OePwNI35ZOBrWaaeB7Ox4umjorQPLO2tQCdC/LkIENJfdYZUVvFTZppxQQ/qApMunfJihY3xw==,6/16/2025 14:27,Office,# #,Arizona,0,BIA,RPUIDH55R1100108.C,,,,0,Bureau of Indian Affairs,1,0,,Hadrian Hernandez,0,14445,+33.4661340,-111.8653940
08ae6042-bf22-f011-9989-001dd80292e8,hSMCI8Wh7ezZgdcwjZoVGjmddvph76NjpYG2N7dKqmFvaY8fEaEQJtlIOU2O5GvDfktBEt6Okrb6k6MH4ggfBA==,6/14/2025 7:56,Office  Research fBMS  GSF 2000 vs  IA-FMS 4000,# #,Utah,0,BIA,RPUIDH62R0100062.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14448,+40.2845020,-109.8613340
09ae6042-bf22-f011-9989-001dd80292e8,n9TIjJ8LkkfH38/9r+1Sr3b514xcLmxP/YigHEE/Pf7YLDJATbXKvB+zG6Fi/hNazRKlFHOhhFXh5+cWUgKs5g==,6/13/2025 23:09,Office,# #,Colorado,0,BIA,RPUIDM45R01TH104.C,,,,0,Bureau of Indian Affairs,1,0,,Ethan Rutledge,0,14459,+37.2004540,-108.7311020
10ae6042-bf22-f011-9989-001dd80292e8,7b5a/4W0xt+DCY2X9pKEul58FEV707cAW7xPY7FRqj0L/o0z8BlA3k/YH9GhT0yRjnNJsIqnGIT5P2mEhJPl9w==,6/13/2025 23:08,Office,# #,New Mexico,0,BIA,RPUIDN32R0100169.C,,,,0,Bureau of Indian Affairs,1,0,,Ethan Rutledge,0,14492,+36.7848440,-108.6899150
11ae6042-bf22-f011-9989-001dd80292e8,5Id4N9jtM8eqfV4nW8mC/uW0lGk2yDEQSw1mGhVC1ujphfsp8hpUMmVcX2eaRfOZsKDVNkk/Nm33GndA1Alffw==,6/13/2025 22:54,Office,# #,Arizona,0,BIA,RPUIDN33R0100117.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14493,+36.1348520,-111.2395490
12ae6042-bf22-f011-9989-001dd80292e8,Lg8RW2t8FT+tjBg3kckZaYPq0lfV2bNqbcDUDdScW7dgmEJk5MYUjiDylnafRvFySgVwr/fb1Q3GR3xdMoZy0A==,6/13/2025 23:21,"Storage, Other",# #,New Mexico,0,BIA,RPUIDN32R0100005.C,,,,0,Bureau of Indian Affairs,1,0,,Ethan Rutledge,0,14494,+36.7848670,-108.6887220
13ae6042-bf22-f011-9989-001dd80292e8,qrDYPoJtfv5xX/QijlzGFKiuAPYsyCtYKMT4/wFAdYFzv0oLA6G1Vnehr5eqtOVpf+mcQofD0ANlE6+CbIeNUA==,6/14/2025 1:45,Office,# #,Arizona,0,BIA,RPUIDN33R0100075.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14496,+36.1338760,-111.2395610
15ae6042-bf22-f011-9989-001dd80292e8,GdHE19/DC4Hbry0XCw+8HB4ySSlFDkl0xkVX9cccG+u8zf8GXBNKTFuihN/2dMNK136rDC8IYn1iQxZ4gsL9Tw==,6/14/2025 2:42,Office,# #,Arizona,0,BIA,RPUIDN36R0100273.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14519,+35.7518640,-109.0824240
16ae6042-bf22-f011-9989-001dd80292e8,6H2wB6RF10sClG1llJWIA2YgV0TbHGWE72Za1yU5HsMSdl8KJ35OpvssJkGZ0cZ8Zqtvbx4rO1fvO05qoM77mQ==,6/14/2025 2:48,Office,# #,Arizona,0,BIA,RPUIDN36R0100047.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14518,+35.7527530,-109.0815140
19ae6042-bf22-f011-9989-001dd80292e8,pdUHlxMO/Hvos3i4ZZb6JrFcZoqQ7evt9QU8cN7ssuPq1p+2uGze7ZVjklDDnQAZdFMffmDtaWVT6s29nTuuaw==,6/14/2025 6:27,Office,# #,Arizona,0,BIA,RPUIDN36R0100274.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14540,+35.7407870,-109.0723570
1aae6042-bf22-f011-9989-001dd80292e8,zSNAVi4vK/TnL6vqupBD38jN4JAavgSTmBBLp4yFK/Yu7Ir9CVglUZ8luQVcgaX4a2/g0CTat/MqVhkg+zt1tQ==,6/14/2025 8:00,Forestry,# #,Idaho,0,BIA,RPUIDP04R0100609.C,,,,0,Bureau of Indian Affairs,1,0,,Ethan Rutledge,0,14546,+43.0331570,-112.4325400
1bae6042-bf22-f011-9989-001dd80292e8,ea0LCncQ338bpCnyInaxx3RgIMecF4fdVwRdEB8fck7zgm2JfnAWo5s3DRDbYcAhDRHfKeW7JuBO6RFmf+6sLQ==,6/14/2025 4:59,Office,# #,Washington,0,BIA,RPUIDP11R1101103.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14544,+46.0221800,-121.3011500
1cae6042-bf22-f011-9989-001dd80292e8,JxSb7JhUoxidtTjKuYbRO7nK9HRbIRNqXuPlujSAlKi2uYRJB1gEE3eMEonwwojA/r2YLofCpalcKz2VRDv5HQ==,6/14/2025 6:27,4478,# #,Arizona,0,BIA,RPUIDN35R0700227.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14551,+36.4165890,-109.2294150
1eae6042-bf22-f011-9989-001dd80292e8,h4QhCODH6ZBWpAO0FSjAURrC17g+HSx7de6McLaRZG13kw4B42tebUQOgKzJWewtyAXuZdhotQyUMFHislWyPA==,7/16/2025 4:42,Office,# #,North Carolina,0,BIA,RPUIDS52R0300033.C,,,,0,Bureau of Indian Affairs,1,0,,Ethan Rutledge,0,14564,+35.2851080,-083.1919610
1fae6042-bf22-f011-9989-001dd80292e8,VGJCvuKZO0jWJ3/vPlmhewNEQm7wkV6F1wudO5+E6tfcTFC8lusHsTf0ivpaQ3p2Ty9BlxxCKaHm+rwdU/pKTQ==,6/14/2025 5:12,Office,# #,South Dakota,0,BIA,RPUIDA1000356820000078.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14565,+44.0686010,-099.4378850
20ae6042-bf22-f011-9989-001dd80292e8,DespUKJKPYcLTbpWkwK2OIhvqcf/YkbLMUcMORrJH95T8/GBhI8wbKDcL6yXbUjbdpPeiiDsEjPsRXGlTaKlvA==,6/14/2025 4:11,Office,# #,Washington,0,BIA,RPUIDP11R0400401.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14567,+46.2396200,-121.1432100
21ae6042-bf22-f011-9989-001dd80292e8,83m/wETNof3PiRr5PQHA4/6C4bF4JbA7+HuIKpvMGNDicKTF2TcgYs03FkRpSAu8H0sSuhm/2zHVltmOcjISZg==,6/14/2025 0:41,"Portable LE, Office",# #,Oklahoma,0,BIA,RPUIDB05R0100002.C,,,,0,Bureau of Indian Affairs,0,0,,Ethan Rutledge,0,14566,+35.6019940,-097.9626000
26ae6042-bf22-f011-9989-001dd80292e8,e44LbqbU8WtrFhCDPYUcGd8WWakRGl9IL/xu44ddSkG71TqZQSlESyvdgD9RUaT/D9ZDdMJrD2U4ClDOxqY7eQ==,6/14/2025 3:40,FLATHEAD AGENCY HQ/IRRIGATION PROJECT,65 PABLO WEST RD.,Montana,0,BIA,RPUIDP13R0000901.C,,,,0,Bureau of Indian Affairs,1,0,,Ethan Rutledge,0,14594,+47.3993070,-114.2066400
27ae6042-bf22-f011-9989-001dd80292e8,uy1xmuIAK4WckAh5iknmZD7s/YN+K/h3QUFhvcpVGoJthhY1fUwqL7L0um6kw5tdq8tlnWFMv5NQVe4RvMff2g==,6/13/2025 22:46,"BLDG OFFICE, MAIN OFFICE AND VISITATION BLDG",# #,Washington,0,FWS,RPUID10002422.C,0,0,0,0,Fish and Wildlife Service,0,0,,Ethan Rutledge,0,14601,+46.2272860,-123.1491450
28ae6042-bf22-f011-9989-001dd80292e8,moZVTu3mQzCBRgBMQXRxEGgPB8SXclASbw+t+b/aJHhtx7+ZMxCvJs5j8R3bECLA+lSpgx4AqXd6cYRNbGumRg==,6/14/2025 2:40,BLDG OFFICE MAIN OFFICE AND ADMIN BLDG.,# #,Washington,0,FWS,RPUID10002467.C,0,0,0,0,Fish and Wildlife Service,0,0,,Ethan Rutledge,0,14598,+45.8679400,-121.9734450
29ae6042-bf22-f011-9989-001dd80292e8,b9sjfbaRXDgaJvOQVqgJI3jko6OIQXqrfr63d6FkvQOeRl8vMoPG79uKymCdjTSugrbfdLYTDiP4qqUUHYpI/A==,7/15/2025 18:41,"BLDG OFFICE, FISHERY RESOURCE BUILDING #3",# #,Washington,0,FWS,RPUID10002589.C,0,0,0,0,Fish and Wildlife Service,1,0,,Ethan Rutledge,0,14604,+47.5529730,-120.6774770
